,CLEAN_SPECOBJID,RA,DEC
1236,815254374438692864,343.09834,-8.5753111
1237,815319520502638592,345.14803,-8.7299382
1239,815237332276897792,342.78954,-9.5643623
1240,815255199340849152,343.09834,-8.5753111
1241,816371478588057600,344.97365,-9.0872161
1242,816427828558981120,346.41955,-8.7738744
1246,817459719684777984,347.58519,-10.725813
1248,818600737557735424,315.93397,10.044849
1252,819701628826314752,318.09536,9.9601722
1255,819808831210022912,318.72493,10.786304
1256,819823124861184000,318.82282,11.545733
1257,819823674616997888,318.79466,11.437695
1260,820883053197944832,318.85295,11.565744
1263,820946549994448896,320.42448,11.556151
1264,820953971697936384,320.8014,11.10073
1265,821908897513105408,322.54515,10.020515
1266,821910546780547072,322.47548,9.8947583
1267,821965797239842816,321.52071,10.266242
1268,821988337228212224,320.93201,10.238442
1272,822028744280532992,321.66271,12.298014
1276,824188730762881024,325.31426,10.466178
1277,824294833634961408,325.45941,12.184816
1279,825290716056938496,328.96251,11.908454
1281,825293739713914880,329.15139,11.628021
1282,826410843812947968,330.79143,11.254586
1286,826533714237351936,330.13444,13.61356
1288,827606567657433088,331.36466,12.01112
1300,836647847460890624,346.53588,15.299986
1303,839922192685754368,353.01603,13.427018
1306,841105542008039424,354.04943,14.156647
1308,841206422199887872,354.826,15.68443
1309,843367512170063872,357.74503,13.917077
1310,843435956768892928,358.60629,15.187708
1312,844523648797665280,358.64483,15.161109
1313,844588794861611008,0.77162171,15.421858
1314,845572858036905984,2.6873218,15.074117
1316,846704805257701376,3.982798,14.397175
1318,846837021530941440,4.2710824,15.387317
1319,847830979740461056,6.3003251,14.411324
1321,847961821624166400,6.4430909,15.817624
1322,847977764542769152,6.9818563,15.638868
1325,851181191737403392,119.00326,33.863534
1327,851188888318797824,118.54297,33.453409
1328,851330175562967040,118.65317,34.924903
1329,851185045732354048,118.54297,33.453409
1330,851186969877702656,119.00326,33.863534
1332,851324683709081600,118.65317,34.924903
1333,852314788242417664,120.59216,35.452382
1338,854664994615224320,122.9256,40.703134
1339,854705126789638144,123.75991,39.290251
1340,856826634676758528,126.82132,41.175718
1341,856825847925991424,126.82132,41.175718
1344,858032523484096512,127.2417,44.185676
1345,858035547141072896,128.78075,44.713405
1346,859065514708723712,131.81382,45.01871
1349,860207082706593792,135.46411,47.56365
1350,860252712439146496,133.49508,47.392881
1352,862551516525914112,139.06125,51.101392
1355,863715899423614976,142.36127,51.902691
1358,865892658072020992,146.08459,54.136149
1359,865958903647594496,147.70479,54.340004
1362,865890496763947008,146.08459,54.136149
1364,865957841851148288,147.70479,54.340004
1367,868152980577216512,151.33185,61.38255
1368,868166999350470656,150.98571,61.504776
1369,868178819100469248,151.91425,61.656403
1370,870391311474124800,159.7198,61.769404
1371,870395159764822016,159.05318,62.49794
1372,870447111689234432,160.2692,63.691498
1374,871480925987301376,165.6895,60.325284
1375,872595006295140352,170.81151,60.523548
1377,874979297679403008,179.08324,63.075583
1378,874997439621261312,180.87339,62.584122
1379,875952365755197440,182.28926,61.537916
1383,876124714202851328,183.97107,62.707579
1384,875953227097466880,182.28926,61.537916
1386,876122551888144384,183.97107,62.707579
1388,877136539862198272,183.50183,61.338665
1389,877157430583126016,182.28926,61.537916
1390,879393562876209152,188.83233,61.889889
1391,879425173835507712,187.77964,62.620587
1394,880615669161289728,195.51807,63.010513
1396,881729199646205952,198.41542,62.467601
1399,883887816084318208,203.06115,60.18636
1402,886126421439703040,210.42837,60.029709
1403,886156108253652992,208.14676,59.718905
1404,886251490887362560,211.29291,61.167171
1405,887328462828759040,211.92161,59.609873
1408,890630022996453376,221.98214,56.933431
1409,890712486368536576,221.97938,57.638918
1412,892995346295187456,228.15909,55.675502
1414,895211412115187712,232.70134,52.837803
1418,903089136557123584,45.604627,1.1455028
1420,903139439214094336,46.876103,0.76349169
1421,904174354114308096,46.891914,-0.31113495
1422,904202941416630272,47.126402,0.22751454
1424,904263689434064896,48.788038,1.0453009
1426,904168307706324992,46.891914,-0.31113495
1428,904268638142359552,48.788038,1.0453009
1429,905240605548898304,50.760966,-0.33201945
1430,905375020845393920,50.312439,0.26765078
1431,905253800023975936,50.283828,0.021748352
1432,905277164646066176,49.714935,0.00054849609
1433,905312074140248064,48.825733,0.78762477
1434,905374471425124352,50.312439,0.26765078
1436,906521816439220224,52.404782,1.2210573
1438,906520442452338688,52.404782,1.2210573
1439,907542988366833664,52.60734,-0.63923297
1440,907616105890080768,53.55506,1.1461296
1442,908610334296664064,43.435259,-0.374024
1443,908638371843172352,42.024132,-0.930379
1444,908704342540838912,41.156075,1.058214
1446,909812104884676608,44.580979,-0.663859
1448,910858016847325184,50.473992,-1.152283
1449,910875059277555712,50.760966,-0.332019
1450,910880007079880704,50.060243,-1.225515
1451,910944328510105600,48.825733,0.787625
1452,910991607510099968,50.312439,0.267651
1453,912046308653557760,52.60734,-0.639233
1454,912120525688432640,53.55506,1.14613
1456,912046589336381440,52.60734,-0.639233
1457,912118332470093824,53.55506,1.14613
1458,913165617245218816,46.891914,-0.311135
1460,913232687454513152,47.126402,0.227515
1461,913271994995206144,48.788038,1.045301
1463,915498775634536448,241.18359,47.475356
1466,916558429982582784,242.87921,44.840337
1467,916529842931918848,244.11215,44.492734
1468,916557055844706304,242.87921,44.840337
1469,916557331947350016,242.87921,44.840337
1470,916623577522923520,243.81098,45.530835
1472,917618634388432896,247.33313,42.786756
1474,918756354129160192,247.83177,40.67891
1475,918770922658228224,247.5654,41.286188
1477,919921011854436352,249.19875,38.778166
1478,922150272149514240,253.36541,36.023854
1479,923293489297385472,253.44589,35.765289
1480,923335820495054848,252.96264,37.163561
1481,923344066832263168,253.8523,37.612418
1482,923388597053188096,254.68525,37.453404
1483,923298987325286400,253.44589,35.765289
1484,923329498772957184,252.96264,37.163561
1485,923342418034583552,253.8523,37.612418
1486,923301186432428032,253.44589,35.765289
1487,923311082037078016,253.36541,36.023854
1488,923331148124284928,252.96264,37.163561
1489,928977962466830336,123.00487,34.850038
1491,928980711245899776,122.94866,34.550477
1492,930010953741789184,125.72922,35.066676
1496,933396624938395648,131.83059,39.892706
1497,933516471705823232,132.1466,41.749067
1498,934604438411175936,132.58758,41.762138
1499,934640997172799488,133.96244,42.739254
1501,935645401061550080,135.88982,42.019658
1502,935651448375502848,136.82078,42.430023
1505,939056911133730816,143.13194,46.03648
1512,941322730727303168,170.31544,4.1067849
1513,943606691289655296,174.69966,5.8406702
1514,943660017603602432,175.67872,5.9899515
1515,947052835558680576,180.86315,5.348633
1517,949290616649443328,183.47713,5.9838551
1518,950361266096990208,184.02582,6.1579899
1519,951500085315790848,187.84629,5.9382368
1521,952570185443731456,189.80782,4.0234057
1522,954816217217001472,193.69044,4.6794534
1523,954875041089087488,193.50832,5.9219934
1524,955981420805777408,194.97147,5.8977654
1526,957050969047197696,197.74622,4.0816467
1530,959351422871169024,200.61984,4.1326765
1531,959364067254888448,200.92581,5.169147
1537,964915500440119296,115.83675,24.039308
1539,965001812102899712,115.22512,25.004645
1541,965040295009871872,116.3222,25.477767
1543,966049371839817728,117.27931,26.078219
1544,966136508136318976,117.95689,27.379368
1546,966162346659571712,118.27055,27.152855
1547,967175271763437568,119.22594,27.707011
1550,967239593193662464,118.95918,28.805262
1551,967264057327380480,119.11131,28.442858
1553,967270929275054080,119.77681,29.036591
1557,968354498017781760,119.77681,29.036591
1560,969413327698552832,123.0783,30.669081
1561,969414702088087552,123.05644,30.393986
1562,969427346471806976,123.01403,30.68137
1563,969430919884597248,123.37425,31.445936
1564,969456208652036096,122.52339,30.562902
1565,969468853035755520,122.43927,30.669521
1566,969475724983429120,121.97602,31.06237
1570,969564785425278976,124.31817,31.697107
1571,970574412094924800,125.01098,33.246887
1574,972824012801468416,129.72135,36.660933
1576,972824562557282304,129.8821,36.315533
1577,972877613993322496,129.68658,37.797235
1578,972882836673554432,129.08239,37.232659
1580,972904277150296064,129.49429,36.760719
1582,973907031805159424,132.62065,37.594912
1583,973969978845849600,130.87351,37.07611
1585,973987571031894016,130.44287,37.801793
1587,981831762130790400,151.89352,47.157602
1588,981839733590091776,151.70631,47.284688
1589,981843307002882048,151.14493,46.421315
1591,981879590886598656,149.69262,47.758854
1593,982955188270688256,154.96212,47.768615
1594,982962340582418432,154.96212,47.768615
1595,984139362142808064,156.22912,49.915623
1596,985277082068084736,159.27371,50.680168
1597,986349655526762496,162.33771,50.234686
1598,986351859969058816,162.33771,50.234686
1600,986439271143467008,163.97845,50.659927
1601,987497545783601152,163.97845,50.659927
1603,988691615411365888,169.62651,51.566629
1605,989735601903265792,171.20989,50.995781
1607,990904657675053056,174.42574,53.184958
1608,992040728081229824,177.66179,53.411038
1609,993081690748381184,180.65553,51.475823
1610,993192191666972672,181.2794,53.49608
1611,994181478260697088,184.21248,51.410379
1612,994333760621144064,184.58938,52.571739
1614,995375821826844672,185.0193,51.326988
1615,996484679387342848,188.75995,52.240095
1616,996567692515239936,190.15087,53.618501
1617,997622399077738496,191.93616,51.855075
1618,997658408083548160,192.75492,53.311741
1619,998736754028603392,195.68655,51.667666
1620,998786506929760256,195.89915,52.666604
1622,998820042034407424,196.69441,53.141891
1625,1000941829413169152,116.80913,29.242795
1628,1001048756918970368,116.71995,31.014535
1629,1002060306274347008,119.17084,31.877361
1631,1003179334250293248,120.781,33.301524
1635,1003261797622376448,119.02033,33.931148
1636,1003337938802599936,121.62616,34.524868
1637,1004379997491718144,121.84822,34.705941
1638,1004391267485902848,122.32123,36.726878
1639,1005523218246690816,123.50041,38.426172
1640,1005562250909476864,125.12573,38.180695
1644,1006614483973466112,125.86326,38.748965
1646,1006683203450202112,126.57151,39.841844
1651,1008808284162910208,132.01078,42.060863
1653,1009997131328546816,133.08597,44.541637
1654,1009999880107616256,133.4393,43.881225
1655,1010024893997148160,133.33086,45.535962
1656,1010025443752962048,133.2527,45.49688
1657,1010105433223882752,135.76307,45.286112
1658,1011134576124258304,135.21027,45.955952
1659,1011182130002159616,136.11838,47.115075
1663,1011212916327737344,136.53745,46.805389
1664,1012220344091568128,137.61271,46.04793
1665,1012334968178763776,138.15799,47.439933
1666,1013385276946409472,139.57156,48.227773
1667,1013396272062687232,139.009,48.431264
1668,1013419361806870528,139.29999,48.894148
1669,1014550759338960896,143.95452,51.019527
1670,1014597213705234432,145.57202,50.385774
1671,1015588969301174272,147.45009,50.564169
1672,1015607111243032576,147.29347,51.039524
1674,1016834715572791296,151.57068,53.520089
1677,1016835265580263424,151.57068,53.520089
1678,1017860284976490496,154.80019,53.239969
1679,1017969961261361152,155.83678,54.532795
1680,1018949355639433216,159.96287,54.320023
1681,1019008454389426176,157.20791,53.58769
1682,1020147818699974656,159.96287,54.320023
1684,1021236335295358976,163.91688,55.569365
1685,1021276742347679744,162.0632,55.187137
1686,1021333367196510208,163.95402,55.811289
1689,1026921086194837504,204.19112,-1.3852287
1694,1031391699651291136,212.11641,-2.8354036
1695,1031406268180359168,211.95773,-2.9993234
1697,1033669063546529792,216.12732,-1.2283254
1698,1036969522172553216,224.70941,-2.5045378
1700,1038164966961604608,224.93351,-2.3226494
1701,1039381026452826112,229.49881,-1.4261415
1703,1040340900187760640,232.04636,-1.7863055
1706,1043717777791150080,116.92903,23.073139
1709,1043885178436478976,117.21426,23.425882
1710,1043715579069884416,116.92903,23.073139
1712,1043854117534984192,116.74393,24.013301
1713,1043883529471027200,117.21426,23.425882
1716,1044843678016759808,119.10768,25.251295
1720,1044941259673724928,117.89964,25.68805
1721,1046019880630904832,119.78576,26.368183
1722,1046102344002988032,120.64082,27.172815
1723,1046135329351821312,121.93007,27.39007
1724,1047094378989905920,123.67056,28.94996
1729,1048247216948406272,124.65173,29.530853
1731,1049510006069684224,128.48798,32.888597
1732,1050484998374713344,130.35998,33.735216
1733,1050527329572382720,128.89034,33.696227
1736,1051640035843008512,131.87601,35.128036
1737,1051656803395332096,130.92706,34.487099
1738,1051672196558120960,130.47982,34.788414
1740,1051765929924388864,133.12544,35.811707
1744,1054980352755394560,137.86316,38.338289
1745,1054994646406555648,137.69832,37.895108
1746,1054999044453066752,138.60328,38.82466
1748,1055045498819340288,136.26456,38.265161
1749,1055077934412359680,136.76311,38.945704
1752,1056225824568535040,139.46618,40.377574
1753,1057257989901150208,141.54778,40.440259
1754,1057351448389511168,141.4898,41.252222
1755,1058402307198183424,144.14293,41.101569
1757,1058511708605147136,146.21829,42.968372
1758,1059544425555847168,146.21829,42.968372
1759,1059644481113974784,148.99229,43.607725
1761,1060691216082954240,148.50655,44.943719
1762,1061729974207145984,154.04374,44.896787
1763,1064070564215285760,148.4251,55.163353
1764,1065176943680317440,152.22829,55.67457
1765,1066232474910091264,159.46562,56.088863
1766,1066277554886830080,157.11,56.694861
1767,1066388605561235456,159.08122,57.453855
1769,1067465302607947776,160.14031,58.785319
1770,1067513131363756032,162.43636,57.921311
1771,1068559591538714624,161.61984,57.498052
1772,1070844101336786944,169.68993,59.733056
1773,1072986225083705344,179.79134,58.94972
1775,1074116248058488832,183.77925,59.282687
1776,1074212730203826176,180.49028,60.742739
1777,1074258634814285824,182.50423,60.477493
1778,1075247095834765312,185.33726,58.861651
1779,1075379586985912320,185.45409,60.847136
1780,1075384259910330368,185.01708,60.550425
1782,1076414227293431808,188.07968,59.826374
1783,1076442264839940096,187.18941,59.203422
1784,1077519786184828928,193.85307,58.518938
1785,1077625614179002368,194.49062,60.411765
1786,1078637165077882880,198.2436,58.586585
1787,1079751520129411072,201.94706,57.79392
1788,1079831784478238720,200.25029,59.452493
1789,1082024763842390016,157.23763,45.272687
1790,1082161927917955072,158.64765,47.002321
1791,1083192445274974208,158.64765,47.002321
1792,1083263088897058816,160.53053,47.842655
1793,1084261720718862336,164.39514,47.715428
1794,1084299104114206720,162.53072,46.529787
